,season,start_date,home_team,home_conference,home_points,away_id,away_team,away_conference,away_points
34,1984,1984-10-06T00:00:00.000Z,Minnesota,Big Ten,33,84,Indiana,Big Ten,24
35,1984,1984-10-06T00:00:00.000Z,Purdue,Big Ten,28,194,Ohio State,Big Ten,23
36,1984,1984-10-13T00:00:00.000Z,Purdue,Big Ten,3,2294,Iowa,Big Ten,40
37,1984,1984-10-13T00:00:00.000Z,Michigan,Big Ten,31,77,Northwestern,Big Ten,0
38,1984,1984-10-13T00:00:00.000Z,Michigan State,Big Ten,13,84,Indiana,Big Ten,6
39,1984,1984-10-13T00:00:00.000Z,Wisconsin,Big Ten,14,135,Minnesota,Big Ten,17
40,1984,1984-10-13T00:00:00.000Z,Ohio State,Big Ten,45,356,Illinois,Big Ten,38
41,1984,1984-10-20T00:00:00.000Z,Illinois,Big Ten,34,2509,Purdue,Big Ten,20
42,1984,1984-10-20T00:00:00.000Z,Iowa,Big Ten,26,130,Michigan,Big Ten,0
43,1984,1984-10-20T00:00:00.000Z,Minnesota,Big Ten,28,77,Northwestern,Big Ten,31
44,1984,1984-10-20T00:00:00.000Z,Michigan State,Big Ten,20,194,Ohio State,Big Ten,23
45,1984,1984-10-20T00:00:00.000Z,Indiana,Big Ten,16,275,Wisconsin,Big Ten,20
46,1984,1984-10-27T00:00:00.000Z,Indiana,Big Ten,20,2294,Iowa,Big Ten,24
47,1984,1984-10-27T00:00:00.000Z,Michigan,Big Ten,26,356,Illinois,Big Ten,18
48,1984,1984-10-27T00:00:00.000Z,Minnesota,Big Ten,13,127,Michigan State,Big Ten,20
49,1984,1984-10-27T00:00:00.000Z,Northwestern,Big Ten,7,2509,Purdue,Big Ten,49
50,1984,1984-10-27T00:00:00.000Z,Wisconsin,Big Ten,16,194,Ohio State,Big Ten,14
51,1984,1984-11-03T00:00:00.000Z,Illinois,Big Ten,48,135,Minnesota,Big Ten,3
52,1984,1984-11-03T00:00:00.000Z,Michigan State,Big Ten,27,77,Northwestern,Big Ten,10
53,1984,1984-11-03T00:00:00.000Z,Ohio State,Big Ten,50,84,Indiana,Big Ten,7
54,1984,1984-11-03T00:00:00.000Z,Purdue,Big Ten,31,130,Michigan,Big Ten,29
55,1984,1984-11-03T00:00:00.000Z,Wisconsin,Big Ten,10,2294,Iowa,Big Ten,10
56,1984,1984-11-10T00:00:00.000Z,Indiana,Big Ten,7,356,Illinois,Big Ten,34
57,1984,1984-11-10T00:00:00.000Z,Michigan,Big Ten,31,135,Minnesota,Big Ten,7
58,1984,1984-11-10T00:00:00.000Z,Iowa,Big Ten,16,127,Michigan State,Big Ten,17
59,1984,1984-11-10T00:00:00.000Z,Northwestern,Big Ten,3,194,Ohio State,Big Ten,52
60,1984,1984-11-10T00:00:00.000Z,Wisconsin,Big Ten,30,2509,Purdue,Big Ten,13
61,1984,1984-11-17T00:00:00.000Z,Minnesota,Big Ten,23,2294,Iowa,Big Ten,17
62,1984,1984-11-17T00:00:00.000Z,Ohio State,Big Ten,21,130,Michigan,Big Ten,6
63,1984,1984-11-17T00:00:00.000Z,Purdue,Big Ten,31,84,Indiana,Big Ten,24
64,1984,1984-11-17T00:00:00.000Z,Michigan State,Big Ten,10,275,Wisconsin,Big Ten,20
65,1984,1984-12-01T00:00:00.000Z,Hawai'i,Western Athletic,6,2294,Iowa,Big Ten,17
0,1985,1985-08-31T00:00:00.000Z,Pittsburgh,FBS Independents,31,2509,Purdue,Big Ten,30
1,1985,1985-09-07T00:00:00.000Z,Duke,ACC,40,77,Northwestern,Big Ten,17
2,1985,1985-09-07T00:00:00.000Z,Illinois,Big Ten,10,30,USC,Pac-10,20
3,1985,1985-09-14T00:00:00.000Z,Illinois,Big Ten,28,79,Southern Illinois,Missouri Valley,25
4,1985,1985-09-14T00:00:00.000Z,Indiana,Big Ten,41,97,Louisville,FBS Independents,28
5,1985,1985-09-14T00:00:00.000Z,Iowa,Big Ten,58,2181,Drake,Missouri Valley,0
6,1985,1985-09-14T00:00:00.000Z,Michigan,Big Ten,20,87,Notre Dame,FBS Independents,12
7,1985,1985-09-14T00:00:00.000Z,Michigan State,Big Ten,12,9,Arizona State,Pac-10,3
8,1985,1985-09-14T00:00:00.000Z,Minnesota,Big Ten,28,1000063,Wichita State,Missouri Valley,14
9,1985,1985-09-14T00:00:00.000Z,Missouri,Big 8,23,77,Northwestern,Big Ten,27
10,1985,1985-09-14T00:00:00.000Z,Ohio State,Big Ten,10,221,Pittsburgh,FBS Independents,7
11,1985,1985-09-14T00:00:00.000Z,Wisconsin,Big Ten,38,2459,Northern Illinois,Mid-American,17
12,1985,1985-09-21T00:00:00.000Z,Indiana,Big Ten,38,2426,Navy,FBS Independents,35
13,1985,1985-09-21T00:00:00.000Z,Iowa,Big Ten,48,2459,Northern Illinois,Mid-American,20
14,1985,1985-09-21T00:00:00.000Z,South Carolina,FBS Independents,3,130,Michigan,Big Ten,34
15,1985,1985-09-21T00:00:00.000Z,Minnesota,Big Ten,62,149,Montana,,17
16,1985,1985-09-21T00:00:00.000Z,Nebraska,Big 8,52,356,Illinois,Big Ten,25
17,1985,1985-09-21T00:00:00.000Z,Notre Dame,FBS Independents,27,127,Michigan State,Big Ten,10
18,1985,1985-09-21T00:00:00.000Z,Colorado,Big 8,13,194,Ohio State,Big Ten,36
19,1985,1985-09-21T00:00:00.000Z,Purdue,Big Ten,37,2050,Ball State,Mid-American,18
20,1985,1985-09-21T00:00:00.000Z,Wisconsin,Big Ten,26,2439,UNLV,PCAA,23
21,1985,1985-09-28T00:00:00.000Z,Missouri,Big 8,17,84,Indiana,Big Ten,36
22,1985,1985-09-28T00:00:00.000Z,Iowa State,Big 8,3,2294,Iowa,Big Ten,57
23,1985,1985-09-28T00:00:00.000Z,Michigan,Big Ten,20,120,Maryland,ACC,0
24,1985,1985-09-28T00:00:00.000Z,Michigan State,Big Ten,7,2711,Western Michigan,Mid-American,3
25,1985,1985-09-28T00:00:00.000Z,Northwestern,Big Ten,38,2459,Northern Illinois,Mid-American,16
26,1985,1985-09-28T00:00:00.000Z,Ohio State,Big Ten,48,265,Washington State,Pac-10,32
27,1985,1985-09-28T00:00:00.000Z,Minnesota,Big Ten,7,201,Oklahoma,Big 8,13
28,1985,1985-09-28T00:00:00.000Z,Purdue,Big Ten,35,87,Notre Dame,FBS Independents,17
29,1985,1985-09-28T00:00:00.000Z,Wyoming,Western Athletic,17,275,Wisconsin,Big Ten,41
30,1985,1985-10-05T00:00:00.000Z,Illinois,Big Ten,31,194,Ohio State,Big Ten,28
31,1985,1985-10-05T00:00:00.000Z,Indiana,Big Ten,26,77,Northwestern,Big Ten,7
32,1985,1985-10-05T00:00:00.000Z,Iowa,Big Ten,35,127,Michigan State,Big Ten,31
33,1985,1985-10-05T00:00:00.000Z,Michigan,Big Ten,33,275,Wisconsin,Big Ten,6
34,1985,1985-10-05T00:00:00.000Z,Minnesota,Big Ten,45,2509,Purdue,Big Ten,15
35,1985,1985-10-12T00:00:00.000Z,Wisconsin,Big Ten,13,2294,Iowa,Big Ten,23
36,1985,1985-10-12T00:00:00.000Z,Michigan State,Big Ten,0,130,Michigan,Big Ten,31
37,1985,1985-10-12T00:00:00.000Z,Northwestern,Big Ten,10,135,Minnesota,Big Ten,21
38,1985,1985-10-12T00:00:00.000Z,Ohio State,Big Ten,48,84,Indiana,Big Ten,7
39,1985,1985-10-12T00:00:00.000Z,Purdue,Big Ten,30,356,Illinois,Big Ten,24
40,1985,1985-10-19T00:00:00.000Z,Michigan State,Big Ten,17,356,Illinois,Big Ten,30
41,1985,1985-10-19T00:00:00.000Z,Iowa,Big Ten,12,130,Michigan,Big Ten,10
42,1985,1985-10-19T00:00:00.000Z,Indiana,Big Ten,7,135,Minnesota,Big Ten,22
43,1985,1985-10-19T00:00:00.000Z,Wisconsin,Big Ten,14,77,Northwestern,Big Ten,17
44,1985,1985-10-19T00:00:00.000Z,Ohio State,Big Ten,41,2509,Purdue,Big Ten,27
45,1985,1985-10-26T00:00:00.000Z,Illinois,Big Ten,38,275,Wisconsin,Big Ten,25
46,1985,1985-10-26T00:00:00.000Z,Northwestern,Big Ten,10,2294,Iowa,Big Ten,49
47,1985,1985-10-26T00:00:00.000Z,Michigan,Big Ten,42,84,Indiana,Big Ten,15
48,1985,1985-10-26T00:00:00.000Z,Purdue,Big Ten,24,127,Michigan State,Big Ten,28
49,1985,1985-10-26T00:00:00.000Z,Minnesota,Big Ten,19,194,Ohio State,Big Ten,23
50,1985,1985-11-02T00:00:00.000Z,Michigan,Big Ten,3,356,Illinois,Big Ten,3
51,1985,1985-11-02T00:00:00.000Z,Michigan State,Big Ten,31,135,Minnesota,Big Ten,26
52,1985,1985-11-02T00:00:00.000Z,Ohio State,Big Ten,22,2294,Iowa,Big Ten,13
53,1985,1985-11-02T00:00:00.000Z,Purdue,Big Ten,31,77,Northwestern,Big Ten,7
54,1985,1985-11-02T00:00:00.000Z,Wisconsin,Big Ten,31,84,Indiana,Big Ten,20
55,1985,1985-11-09T00:00:00.000Z,Iowa,Big Ten,59,356,Illinois,Big Ten,0
56,1985,1985-11-09T00:00:00.000Z,Michigan,Big Ten,47,2509,Purdue,Big Ten,0
57,1985,1985-11-09T00:00:00.000Z,Indiana,Big Ten,16,127,Michigan State,Big Ten,35
58,1985,1985-11-09T00:00:00.000Z,Minnesota,Big Ten,27,275,Wisconsin,Big Ten,18
59,1985,1985-11-09T00:00:00.000Z,Northwestern,Big Ten,17,194,Ohio State,Big Ten,35
60,1985,1985-11-16T00:00:00.000Z,Illinois,Big Ten,41,84,Indiana,Big Ten,24
61,1985,1985-11-16T00:00:00.000Z,Purdue,Big Ten,24,2294,Iowa,Big Ten,27
62,1985,1985-11-16T00:00:00.000Z,Minnesota,Big Ten,7,130,Michigan,Big Ten,48
63,1985,1985-11-16T00:00:00.000Z,Michigan State,Big Ten,32,77,Northwestern,Big Ten,0
64,1985,1985-11-16T00:00:00.000Z,Ohio State,Big Ten,7,275,Wisconsin,Big Ten,12
65,1985,1985-11-23T00:00:00.000Z,Northwestern,Big Ten,20,356,Illinois,Big Ten,45
66,1985,1985-11-23T00:00:00.000Z,Iowa,Big Ten,31,135,Minnesota,Big Ten,9
67,1985,1985-11-23T00:00:00.000Z,Michigan,Big Ten,27,194,Ohio State,Big Ten,17
68,1985,1985-11-23T00:00:00.000Z,Wisconsin,Big Ten,7,127,Michigan State,Big Ten,41
69,1985,1985-11-23T00:00:00.000Z,Indiana,Big Ten,21,2509,Purdue,Big Ten,34
0,1986,1986-08-27T00:00:00.000Z,Alabama,SEC,16,194,Ohio State,Big Ten,10
1,1986,1986-09-06T00:00:00.000Z,Northwestern,Big Ten,6,150,Duke,ACC,17
2,1986,1986-09-06T00:00:00.000Z,Hawai'i,Western Athletic,20,275,Wisconsin,Big Ten,17
3,1986,1986-09-06T00:00:00.000Z,Illinois,Big Ten,23,97,Louisville,FBS Independents,0
4,1986,1986-09-13T00:00:00.000Z,Arizona State,Pac-10,20,127,Michigan State,Big Ten,17
5,1986,1986-09-13T00:00:00.000Z,Indiana,Big Ten,21,97,Louisville,FBS Independents,0
6,1986,1986-09-13T00:00:00.000Z,Iowa,Big Ten,43,66,Iowa State,Big 8,7
7,1986,1986-09-13T00:00:00.000Z,Notre Dame,FBS Independents,23,130,Michigan,Big Ten,24
8,1986,1986-09-13T00:00:00.000Z,Minnesota,Big Ten,31,189,Bowling Green,Mid-American,7
9,1986,1986-09-13T00:00:00.000Z,Purdue,Big Ten,20,2050,Ball State,Mid-American,3
10,1986,1986-09-13T00:00:00.000Z,USC,Pac-10,31,356,Illinois,Big Ten,16
11,1986,1986-09-13T00:00:00.000Z,Washington,Pac-10,40,194,Ohio State,Big Ten,7
12,1986,1986-09-13T00:00:00.000Z,Wisconsin,Big Ten,35,2459,Northern Illinois,FBS Independents,20
13,1986,1986-09-20T00:00:00.000Z,Indiana,Big Ten,52,2426,Navy,FBS Independents,29
14,1986,1986-09-20T00:00:00.000Z,Iowa,Big Ten,57,2459,Northern Illinois,FBS Independents,3
15,1986,1986-09-20T00:00:00.000Z,Michigan,Big Ten,31,204,Oregon State,Pac-10,12
16,1986,1986-09-20T00:00:00.000Z,Michigan State,Big Ten,20,87,Notre Dame,FBS Independents,15
17,1986,1986-09-20T00:00:00.000Z,Illinois,Big Ten,14,158,Nebraska,Big 8,59
18,1986,1986-09-20T00:00:00.000Z,UNLV,PCAA,17,275,Wisconsin,Big Ten,7
19,1986,1986-09-20T00:00:00.000Z,Northwestern,Big Ten,25,349,Army,FBS Independents,18
20,1986,1986-09-20T00:00:00.000Z,Ohio State,Big Ten,13,38,Colorado,Big 8,10
21,1986,1986-09-20T00:00:00.000Z,Oklahoma,Big 8,63,135,Minnesota,Big Ten,0
22,1986,1986-09-20T00:00:00.000Z,Purdue,Big Ten,26,221,Pittsburgh,FBS Independents,41
23,1986,1986-09-27T00:00:00.000Z,Missouri,Big 8,24,84,Indiana,Big Ten,41
24,1986,1986-09-27T00:00:00.000Z,Iowa,Big Ten,69,2638,UTEP,Western Athletic,7
25,1986,1986-09-27T00:00:00.000Z,Michigan,Big Ten,20,52,Florida State,FBS Independents,18
26,1986,1986-09-27T00:00:00.000Z,Michigan State,Big Ten,45,2711,Western Michigan,Mid-American,10
27,1986,1986-09-27T00:00:00.000Z,Princeton,,0,77,Northwestern,Big Ten,37
28,1986,1986-09-27T00:00:00.000Z,Notre Dame,FBS Independents,41,2509,Purdue,Big Ten,9
29,1986,1986-09-27T00:00:00.000Z,Ohio State,Big Ten,64,254,Utah,Western Athletic,6
30,1986,1986-09-27T00:00:00.000Z,Minnesota,Big Ten,20,1000044,Pacific,PCAA,24
31,1986,1986-09-27T00:00:00.000Z,Wisconsin,Big Ten,12,2751,Wyoming,Western Athletic,21
32,1986,1986-10-04T00:00:00.000Z,Northwestern,Big Ten,7,84,Indiana,Big Ten,24
33,1986,1986-10-04T00:00:00.000Z,Michigan State,Big Ten,21,2294,Iowa,Big Ten,24
34,1986,1986-10-04T00:00:00.000Z,Wisconsin,Big Ten,17,130,Michigan,Big Ten,34
35,1986,1986-10-04T00:00:00.000Z,Purdue,Big Ten,9,135,Minnesota,Big Ten,36
36,1986,1986-10-04T00:00:00.000Z,Ohio State,Big Ten,14,356,Illinois,Big Ten,0
37,1986,1986-10-11T00:00:00.000Z,Illinois,Big Ten,34,2509,Purdue,Big Ten,27
38,1986,1986-10-11T00:00:00.000Z,Iowa,Big Ten,17,275,Wisconsin,Big Ten,6
39,1986,1986-10-11T00:00:00.000Z,Michigan,Big Ten,27,127,Michigan State,Big Ten,6
40,1986,1986-10-11T00:00:00.000Z,Minnesota,Big Ten,44,77,Northwestern,Big Ten,23
41,1986,1986-10-11T00:00:00.000Z,Indiana,Big Ten,22,194,Ohio State,Big Ten,24
42,1986,1986-10-18T00:00:00.000Z,Michigan,Big Ten,20,2294,Iowa,Big Ten,17
43,1986,1986-10-18T00:00:00.000Z,Illinois,Big Ten,21,127,Michigan State,Big Ten,29
44,1986,1986-10-18T00:00:00.000Z,Minnesota,Big Ten,19,84,Indiana,Big Ten,17
45,1986,1986-10-18T00:00:00.000Z,Purdue,Big Ten,11,194,Ohio State,Big Ten,39
46,1986,1986-10-18T00:00:00.000Z,Northwestern,Big Ten,27,275,Wisconsin,Big Ten,35
47,1986,1986-10-25T00:00:00.000Z,Iowa,Big Ten,27,77,Northwestern,Big Ten,20
48,1986,1986-10-25T00:00:00.000Z,Indiana,Big Ten,14,130,Michigan,Big Ten,38
49,1986,1986-10-25T00:00:00.000Z,Michigan State,Big Ten,37,2509,Purdue,Big Ten,3
50,1986,1986-10-25T00:00:00.000Z,Ohio State,Big Ten,33,135,Minnesota,Big Ten,0
51,1986,1986-10-25T00:00:00.000Z,Wisconsin,Big Ten,15,356,Illinois,Big Ten,9
52,1986,1986-11-01T00:00:00.000Z,Indiana,Big Ten,21,275,Wisconsin,Big Ten,7
53,1986,1986-11-01T00:00:00.000Z,Michigan,Big Ten,69,356,Illinois,Big Ten,13
54,1986,1986-11-01T00:00:00.000Z,Minnesota,Big Ten,23,127,Michigan State,Big Ten,52
55,1986,1986-11-01T00:00:00.000Z,Iowa,Big Ten,10,194,Ohio State,Big Ten,31
56,1986,1986-11-01T00:00:00.000Z,Northwestern,Big Ten,16,2509,Purdue,Big Ten,17
57,1986,1986-11-08T00:00:00.000Z,Illinois,Big Ten,20,2294,Iowa,Big Ten,16
58,1986,1986-11-08T00:00:00.000Z,Michigan State,Big Ten,14,84,Indiana,Big Ten,17
59,1986,1986-11-08T00:00:00.000Z,Purdue,Big Ten,7,130,Michigan,Big Ten,31
60,1986,1986-11-08T00:00:00.000Z,Wisconsin,Big Ten,20,135,Minnesota,Big Ten,27
61,1986,1986-11-08T00:00:00.000Z,Ohio State,Big Ten,30,77,Northwestern,Big Ten,9
62,1986,1986-11-15T00:00:00.000Z,Indiana,Big Ten,16,356,Illinois,Big Ten,21
63,1986,1986-11-15T00:00:00.000Z,Iowa,Big Ten,42,2509,Purdue,Big Ten,14
64,1986,1986-11-15T00:00:00.000Z,Michigan,Big Ten,17,135,Minnesota,Big Ten,20
65,1986,1986-11-15T00:00:00.000Z,Northwestern,Big Ten,24,127,Michigan State,Big Ten,21
66,1986,1986-11-15T00:00:00.000Z,Wisconsin,Big Ten,17,194,Ohio State,Big Ten,30
67,1986,1986-11-22T00:00:00.000Z,Minnesota,Big Ten,27,2294,Iowa,Big Ten,30
68,1986,1986-11-22T00:00:00.000Z,Ohio State,Big Ten,24,130,Michigan,Big Ten,26
69,1986,1986-11-22T00:00:00.000Z,Michigan State,Big Ten,23,275,Wisconsin,Big Ten,13
70,1986,1986-11-22T00:00:00.000Z,Illinois,Big Ten,18,77,Northwestern,Big Ten,23
71,1986,1986-11-22T00:00:00.000Z,Purdue,Big Ten,17,84,Indiana,Big Ten,15
72,1986,1986-12-06T00:00:00.000Z,Hawai'i,Western Athletic,10,130,Michigan,Big Ten,27
0,1987,1987-08-30T00:00:00.000Z,Tennessee,SEC,23,2294,Iowa,Big Ten,22
1,1987,1987-09-05T00:00:00.000Z,North Carolina,ACC,34,356,Illinois,Big Ten,14
2,1987,1987-09-07T00:00:00.000Z,Michigan State,Big Ten,27,30,USC,Pac-10,13
3,1987,1987-09-12T00:00:00.000Z,Illinois,Big Ten,7,9,Arizona State,Pac-10,21
4,1987,1987-09-12T00:00:00.000Z,Duke,ACC,31,77,Northwestern,Big Ten,16
5,1987,1987-09-12T00:00:00.000Z,Indiana,Big Ten,35,242,Rice,Southwest,13
6,1987,1987-09-12T00:00:00.000Z,Arizona,Pac-10,14,2294,Iowa,Big Ten,15
7,1987,1987-09-12T00:00:00.000Z,Minnesota,Big Ten,24,2460,Northern Iowa,,7
8,1987,1987-09-12T00:00:00.000Z,Michigan,Big Ten,7,87,Notre Dame,FBS Independents,26
9,1987,1987-09-12T00:00:00.000Z,Ohio State,Big Ten,24,277,West Virginia,FBS Independents,3
10,1987,1987-09-12T00:00:00.000Z,Washington,Pac-10,28,2509,Purdue,Big Ten,10
11,1987,1987-09-12T00:00:00.000Z,Wisconsin,Big Ten,28,62,Hawai'i,Western Athletic,7
12,1987,1987-09-19T00:00:00.000Z,Illinois,Big Ten,20,151,East Carolina,FBS Independents,10
13,1987,1987-09-19T00:00:00.000Z,Iowa State,Big 8,9,2294,Iowa,Big Ten,48
14,1987,1987-09-19T00:00:00.000Z,Kentucky,SEC,34,84,Indiana,Big Ten,15
15,1987,1987-09-19T00:00:00.000Z,Louisville,FBS Independents,22,2509,Purdue,Big Ten,22
16,1987,1987-09-19T00:00:00.000Z,Michigan,Big Ten,44,265,Washington State,Pac-10,18
17,1987,1987-09-19T00:00:00.000Z,Minnesota,Big Ten,32,25,California,Pac-10,23
18,1987,1987-09-19T00:00:00.000Z,Missouri,Big 8,28,77,Northwestern,Big Ten,3
19,1987,1987-09-19T00:00:00.000Z,Notre Dame,FBS Independents,31,127,Michigan State,Big Ten,8
20,1987,1987-09-19T00:00:00.000Z,Ohio State,Big Ten,24,2483,Oregon,Pac-10,14
21,1987,1987-09-19T00:00:00.000Z,Wisconsin,Big Ten,28,254,Utah,Western Athletic,31
22,1987,1987-09-26T00:00:00.000Z,Michigan State,Big Ten,3,52,Florida State,FBS Independents,31
23,1987,1987-09-26T00:00:00.000Z,Indiana,Big Ten,20,142,Missouri,Big 8,17
24,1987,1987-09-26T00:00:00.000Z,Iowa,Big Ten,38,2306,Kansas State,Big 8,13
25,1987,1987-09-26T00:00:00.000Z,Michigan,Big Ten,49,1000006,Long Beach State,PCAA,0
26,1987,1987-09-26T00:00:00.000Z,Minnesota,Big Ten,30,2117,Central Michigan,Mid-American,10
27,1987,1987-09-26T00:00:00.000Z,Northern Illinois,FBS Independents,16,77,Northwestern,Big Ten,16
28,1987,1987-09-26T00:00:00.000Z,Purdue,Big Ten,20,87,Notre Dame,FBS Independents,44
29,1987,1987-09-26T00:00:00.000Z,Ohio State,Big Ten,13,99,LSU,SEC,13
30,1987,1987-09-26T00:00:00.000Z,Wisconsin,Big Ten,30,2050,Ball State,Mid-American,13
31,1987,1987-10-03T00:00:00.000Z,Indiana,Big Ten,35,77,Northwestern,Big Ten,18
32,1987,1987-10-03T00:00:00.000Z,Michigan,Big Ten,49,275,Wisconsin,Big Ten,0
33,1987,1987-10-03T00:00:00.000Z,Iowa,Big Ten,14,127,Michigan State,Big Ten,19
34,1987,1987-10-03T00:00:00.000Z,Minnesota,Big Ten,21,2509,Purdue,Big Ten,19
35,1987,1987-10-03T00:00:00.000Z,Illinois,Big Ten,6,194,Ohio State,Big Ten,10
36,1987,1987-10-10T00:00:00.000Z,Ohio State,Big Ten,10,84,Indiana,Big Ten,31
37,1987,1987-10-10T00:00:00.000Z,Wisconsin,Big Ten,10,2294,Iowa,Big Ten,31
38,1987,1987-10-10T00:00:00.000Z,Michigan State,Big Ten,17,130,Michigan,Big Ten,11
39,1987,1987-10-10T00:00:00.000Z,Northwestern,Big Ten,33,135,Minnesota,Big Ten,45
40,1987,1987-10-10T00:00:00.000Z,Purdue,Big Ten,9,356,Illinois,Big Ten,3
41,1987,1987-10-16T00:00:00.000Z,Minnesota,Big Ten,17,84,Indiana,Big Ten,18
42,1987,1987-10-17T00:00:00.000Z,Illinois,Big Ten,16,275,Wisconsin,Big Ten,14
43,1987,1987-10-17T00:00:00.000Z,Michigan,Big Ten,37,2294,Iowa,Big Ten,10
44,1987,1987-10-17T00:00:00.000Z,Northwestern,Big Ten,0,127,Michigan State,Big Ten,38
45,1987,1987-10-17T00:00:00.000Z,Purdue,Big Ten,17,194,Ohio State,Big Ten,20
46,1987,1987-10-24T00:00:00.000Z,Illinois,Big Ten,14,127,Michigan State,Big Ten,14
47,1987,1987-10-24T00:00:00.000Z,Indiana,Big Ten,14,130,Michigan,Big Ten,10
48,1987,1987-10-24T00:00:00.000Z,Iowa,Big Ten,38,2509,Purdue,Big Ten,14
49,1987,1987-10-24T00:00:00.000Z,Wisconsin,Big Ten,24,77,Northwestern,Big Ten,27
50,1987,1987-10-24T00:00:00.000Z,Ohio State,Big Ten,42,135,Minnesota,Big Ten,9
51,1987,1987-10-31T00:00:00.000Z,Illinois,Big Ten,27,135,Minnesota,Big Ten,17
52,1987,1987-10-31T00:00:00.000Z,Iowa,Big Ten,29,84,Indiana,Big Ten,21
53,1987,1987-10-31T00:00:00.000Z,Michigan,Big Ten,29,77,Northwestern,Big Ten,6
54,1987,1987-10-31T00:00:00.000Z,Ohio State,Big Ten,7,127,Michigan State,Big Ten,13
55,1987,1987-10-31T00:00:00.000Z,Purdue,Big Ten,49,275,Wisconsin,Big Ten,14
56,1987,1987-11-07T00:00:00.000Z,Indiana,Big Ten,34,356,Illinois,Big Ten,22
57,1987,1987-11-07T00:00:00.000Z,Northwestern,Big Ten,24,2294,Iowa,Big Ten,52
58,1987,1987-11-07T00:00:00.000Z,Minnesota,Big Ten,20,130,Michigan,Big Ten,30
59,1987,1987-11-07T00:00:00.000Z,Michigan State,Big Ten,45,2509,Purdue,Big Ten,3
60,1987,1987-11-07T00:00:00.000Z,Wisconsin,Big Ten,26,194,Ohio State,Big Ten,24
61,1987,1987-11-14T00:00:00.000Z,Ohio State,Big Ten,27,2294,Iowa,Big Ten,29
62,1987,1987-11-14T00:00:00.000Z,Illinois,Big Ten,14,130,Michigan,Big Ten,17
63,1987,1987-11-14T00:00:00.000Z,Michigan State,Big Ten,27,84,Indiana,Big Ten,3
64,1987,1987-11-14T00:00:00.000Z,Minnesota,Big Ten,22,275,Wisconsin,Big Ten,19
65,1987,1987-11-14T00:00:00.000Z,Purdue,Big Ten,20,77,Northwestern,Big Ten,15
66,1987,1987-11-21T00:00:00.000Z,Indiana,Big Ten,35,2509,Purdue,Big Ten,14
67,1987,1987-11-21T00:00:00.000Z,Iowa,Big Ten,34,135,Minnesota,Big Ten,20
68,1987,1987-11-21T00:00:00.000Z,Wisconsin,Big Ten,9,127,Michigan State,Big Ten,30
69,1987,1987-11-21T00:00:00.000Z,Northwestern,Big Ten,28,356,Illinois,Big Ten,10
70,1987,1987-11-21T00:00:00.000Z,Michigan,Big Ten,20,194,Ohio State,Big Ten,23
0,1988,1988-09-03T00:00:00.000Z,Northwestern,Big Ten,21,150,Duke,ACC,31
1,1988,1988-09-03T00:00:00.000Z,Hawai'i,Western Athletic,27,2294,Iowa,Big Ten,24
2,1988,1988-09-03T00:00:00.000Z,Illinois,Big Ten,7,265,Washington State,Pac-10,44
3,1988,1988-09-03T00:00:00.000Z,Wisconsin,Big Ten,14,2711,Western Michigan,Mid-American,24
4,1988,1988-09-10T00:00:00.000Z,Arizona State,Pac-10,21,356,Illinois,Big Ten,16
5,1988,1988-09-10T00:00:00.000Z,Rice,Southwest,14,84,Indiana,Big Ten,41
6,1988,1988-09-10T00:00:00.000Z,Kansas State,Big 8,10,2294,Iowa,Big Ten,45
7,1988,1988-09-10T00:00:00.000Z,Notre Dame,FBS Independents,19,130,Michigan,Big Ten,17
8,1988,1988-09-10T00:00:00.000Z,Ohio State,Big Ten,26,183,Syracuse,FBS Independents,9
9,1988,1988-09-10T00:00:00.000Z,Michigan State,Big Ten,13,164,Rutgers,FBS Independents,17
10,1988,1988-09-10T00:00:00.000Z,Purdue,Big Ten,6,264,Washington,Pac-10,20
11,1988,1988-09-10T00:00:00.000Z,Minnesota,Big Ten,9,265,Washington State,Pac-10,41
12,1988,1988-09-17T00:00:00.000Z,Air Force,Western Athletic,62,77,Northwestern,Big Ten,27
13,1988,1988-09-17T00:00:00.000Z,Iowa,Big Ten,21,38,Colorado,Big 8,24
14,1988,1988-09-17T00:00:00.000Z,Illinois,Big Ten,35,254,Utah,Western Athletic,24
15,1988,1988-09-17T00:00:00.000Z,Indiana,Big Ten,36,96,Kentucky,SEC,15
16,1988,1988-09-17T00:00:00.000Z,Michigan,Big Ten,30,2390,Miami,FBS Independents,31
17,1988,1988-09-17T00:00:00.000Z,Minnesota,Big Ten,35,193,Miami (OH),Mid-American,3
18,1988,1988-09-17T00:00:00.000Z,Wisconsin,Big Ten,17,2459,Northern Illinois,FBS Independents,19
19,1988,1988-09-17T00:00:00.000Z,Michigan State,Big Ten,3,87,Notre Dame,FBS Independents,20
20,1988,1988-09-17T00:00:00.000Z,Pittsburgh,FBS Independents,42,194,Ohio State,Big Ten,10
